4, 0, 55.5, blue
4, 1, 383.0, red
4, 2, 38.0, red
4, 3, 341.5, red
4, 4, 40.5, red
4, 5, 43.5, red
4, 6, 520.0, red
4, 7, 43.0, red
4, 8, 56.0, red
4, 9, 44.0, red
4, 10, 46.5, red
4, 11, 51.5, red
4, 12, 61.0, red
4, 13, 125.0, red
4, 14, 105.0, red
4, 15, 43.0, red
4, 16, 343.5, red
4, 17, 285.5, red
4, 18, 226.5, red
4, 19, 128.0, red
4, 20, 147.5, red
4, 21, 245.0, red
